content,sentiment
setelah di update versi terbaru malah ga bisa log in  periksa konektivitas jaringan katanya   tapi udah pake data udah pake wifi kantor tetap aja ga bisa   ini di update bukannya lebih baik malah tambah buruk  ,-1
tolong perbaiki    saya berlangganan paket smooa    tapi kenapa paketnya tidak muncul di pelanggan    saya tidak bisa mengontrolnya dan tidak tahu bagaimana akan membayat tagihannya,-1
menu indihome nya malah gak komplit  mau komplain kerusakan gak ada  malah iklan muluuu,-1
pelayanan nya sih bagus  cuman kecewa  banyak situs yg di blokir  akses itu ini susah  payah   padahal ini indihome loh  ternama,-1
aplikasi ngga bisa gunakan mau lakukan pelaporan selalu tertulis mohon maaf kami sedang melakukan peningkatan layanan    jika aplikasi mempunyai jam oprasional mohon di jelaskan ngga berguna sekali aplikasi ini    mau melakukan pengaduan kemana jadi bingung,-1
aplikasi tlol gak bsa login  selalu muncul kesalahan jaringan padahal buka yg lain lancar,-1
aplikasi payah  tidak bisa menambahkan nomor internet  padahal saya pelanggan aktif dengan 3 modem di lokasi yang berbeda kota  dan lebih payah lagi ketika terjadi trouble  nomer call center susah di hubungi dan harus menunggu berhari hari untuk dapat di datangi teknisi  sudah sering di keluhkan tapi tidak ada perbaikan  tolong lebih profesional donk    ,-1
loading lama sekali  jumlah tagihan gak jelas  mau ngadukan masalah  maaf kami sedang meningkatkan layanan   kontak sosmed balasnya lama  solusi jg blm ada sudah sangat lama  tagihan mahal  dan sering bermasalah  mau pasang ulang tambah ada biaya tambahan pemasangan  kecewa sekali,-1
isi kelengkapan identitas loading 1 jaman lebih  kmren d coba loading skrg d cob loading  nanya ke sales yg waktu itu pasang  malah nanya isi apa itu  udh jelas pas d chat tentang isi kelengkapan di apk indihome kenapa loading  masih nanya isi apa aneh  coba di betulkan lagi sistem atau apanya gitu  biar saya punya apk indihome itu berfungsi  mau lengkapi kelengkapan tapi stak d situ aja  d tunggu perbaikan nya   mau saya lanjut ga ini pemakaian indihome nya  ,-1
rusak banget  proses pindah alamat yang sangat ribet dan sangat lama  hanya pindah doang tanpa ganti router dan pake id yang lama bisa membutuhkan waktu seminggu lebih  dari pihak plasa katanya akan di infokan namun hampir seminggu belom ada info lanjutan  pihak cs juga tidak bisa menjelaskan kendala bagaimana harus ke plasa  lalu apa gunanya complain via digital jika ujung2 nya harus ke plasa  sangat mengecewakan  pelayanan nya sangat buruk sekali,-1
kenapa setelah di updatevsy tidak bsa melakukan renew speed,-1
tolong apps nya lebih di perhatikan lagi   sering banget realod jadi klo mau mengakses rumit dan rada bikin kesel   terimakasih ,-1
masih inget ga  pertama kali daftar  kita bayarnya pro rata     ari pun ditagih  skrg tgl   udah di isolir  tapi harus bayar full beserta denda  ga dipotong  inggu ketika di isolir  skrg saya telat lagi saya diemin sebulan  nol pemakaian tagihan  bulan   denda  drpd tgl   bayar cuma make sehari  nah   kalo bulan juli ga make sehari pun  mau gmn itu ngitung nya   ,-1
mau komplen soal gangguan los susah harus ke pusatnya mana jauh lagi  percuma adanya aplikasi kalau ga bisa,-1
aplikasi untuk jaringan malah sering nge lagg info penggunaan kuotanya gk up to date  pindah menu aja lambatnya kayak kura2 ninja,-1
aplikasi aduan layanan gak bisa di gunakan    aplikasi tidak berguna,-1
sy pakai wifi ini  bulan lancar makin kesini kok makin kesana koneksi tiba² tidak ada internet mending cuma sehari lah ini berhari² pdhal bayar bulanan tepat waktu haduh kecewa bgt deh,-1
boy tiap  minggu sebelum jatuh tempo internet ngebut  pas abis bayar internetnya berasa pake modem hp cdma  udah lama juga mau ganti provider lain tapi semuanya baru ada di seberang jalan  buka aplikasi buatlaporin malah suruh restart doang  giliran mau kirim laporan katanya  sedang melakukan peningkatan layanan  halah,-1
babii bener  jaringan putus nyambung   bps  b bulan dapet info mau upgrade ke  bps tambah biaya sedikit tapi gak ada sampe sekarang   hoax,-1
kok sinyal sering tiba2 hilang ya padahal ga pernah telat bayar,-1
minta di copot pemasangan kayanya nih indihome  gangguan nya sampe berhari hari dan pelayanan nya kurang ,-1
setelah apk update malah ga bisa login  notofikasinya  maaf kami sedang melakukan peningkatan pelayanan  berkali2 mencoba akses tetap seperti itu ,-1
habis bayar malah ga bisa di gunain sma selali ganguan terus aja bayar mahal tapi pelayanan mengecewakan     mending copot aja    ,-1
sering bermasalah wifi nya     pdahal kita di tuntut bayar sebelum jatuh tempo   lahh iniii udh hmpir  hari gk bisa connect2 wifi saya  saya wifi buat jualan    ,-1
profider kontollllllll jaringan sering mati harga naik terusssss sekarang malahan gak berjalan sama sekali,-1
udah daftar dan udah langganan lewat sales indihome tapi tidak bisa masuk lewat apk,-1
apk nya berat  padahal ukuran nya ga terkalu besarr   loading lama,-1
laporan gangguan lama direspon  aplikasi seringkali setiap update bukan lebih baik  malah jadi ribet  yang sekarang malah susah dibuka  seperti telkom ini masa ga punya pembuat aplikasi yg berkelas ,-1
udah pengaduan gangguan via app tp  hari ngga ada tidakan  ngakak  delete aja kak app nya kalau ga bisa dipakai ,-1
speed jelek banget kalah sama benefit yg harganya murah  saya buktinya   ,-1
aplikasi ini sangat buruk untuk sekelas corporate besar  terutama bagian bantuan,-1
sekarang ini jaringan indihome lemot bahkan sampai beberapa saat tidak ada jaringan sama sekali  saya berlangganan memakai fasilitas tontonan juga   menyesal harus sampai satu tahun berlangganan dulu baru bisa berhenti,-1
harap perbaiki aplikasi nya  super lemot   ,-1
wifi suka loncat loncat gitu jadi pas main game rank selalu ketika hampir menang dan sudah lama terjadi terimakasih,-1
malam ini kecewa   tolong diperbaiki   renew speed pertama transaksi sukses saldo kepotong   tapi kuota tidak masuk  saldo hangus  terpaksa renew lagi  rugi      mau minta pengganti kemana                 ,-1
loadingnya lama  mnding ga ush buat apps klo lama loadingnya ,-1
kalo ada provider lain selain indihome ini didaerahku pasti aku pindah ganti  soalnya dalam 1 minggu pasti wajib fardhu a   3 kali gangguan  ga pernah tenang padahal bayar selalu tepat waktu  apesss,-1
ini aplikasi apa sih  mau login aja susah   reset password gk bisa  error  periksa koneksivitas anda dan coba lagi  hallo      ini saya pake wifi indihome  terus harus di ganti ke provider sebelah  ,-1
provider terburuk yang pernah saya pakai  internet saya sering putus dan tiap hari telpon   bikin laporan gak pernah di datengin dan malah dibilang selama 1 bulan kedepan akan tetap seperti itu karena ada perbaikan    dan itu sangat merugikan dan masih tetap bayar  mau putus malah didenda   mau zoom sama orang penting jadi ragu karena kemarin saat saya zoom sama berbagai orang luar negeri dalam   menit aja 3   dc  padahal pakai lan,-1
mau daftar kok selalu gangguan  apa saya harus berlangganan dahulu baru bisa daftar di aplikasi indihome     ,-1
indihome selalu ngelag dan gangguan kalau telat dikit pembayaran selalu diputus ngotak dikit dong anj,-1
maaf  tapi tiap bulan ga pernah absen gangguannya smpe capek sndiri  gangguan yang bulan ini malah ga bisa laporan di aplikasi,-1
gak mau masuk akun terus padahal jaringan stabil,-1
ngelag parah  gambarnya juga ngeload terus  gak enak,-1
aplikasi buruk  sering banget error peningkatan layanan  gw udah jelas jelas bayar lewat link aja malah di aplikasinya tertulis belum bayar,-1
banyak bug di aplikasi ini tolong perbaiki lagi terus rentang di masukan orang yang tidak tanggung jawab dan bisa ambil data penggunana,-1
maaf saya kasih bintang 1 karena  saat login malah jaringan eror  trs pas ganti ke data seluler malah suruh login ulang pas login ulang malah jaringan eror padahal jaringan ku aman  aja ,-1
masa masukin nomer indihome ga bisa mulu  internet stabil  udah pake wifi indihome atau data tetep ga bisa,-1
bagus banget nih aplikasi sangat membantu sekali    eiiitttt tapi boong     habis didownload tapi gak bisa masuk  jadinya percuma deh ,-1
aplikasi tidak bisa login  dalam perbaikan  1 blm kmudian verivikasi masih dalam pebaikan  ,-1
baru diupdate   hari lalu  sekarang minta update lagi  pas di buka malah bilang pelayanan peningkatan,-1
tolong diperhatikan kedepannya jaringan wifi saya hilang tiba tiba sudah 3 kali bolak balik lapor ke kantor tpi belum ada perubahan,-1
indihome masih lelet banget udah bayar mahal  sering gangguan parah,-1
udah 3 hari mau login  tidak bisa masuk trus   alasan ada perbaikan trus,-1
setiap mau login masa iya applikasinya sedang dalam perbaikan atau apalah gitu,-1
banyak bug dan susah buat masuk aplikasinya,-1
habis update  aplikasi tidak bisa buka  macet di logo my indihome terus,-1
develop aplikasi mohon diperhatikan lagi ya mulai dari user interface nya sampe ke semua fungsional  ya  jgnkan di oprasionalkan nah untuk buka halaman pertama aja berat  gimana bs untuk menu2 yg laen  ,-1
kenapa aplikasi ini tidak dapat di akses  melakukan peningkatan layanan terus  kok tidak selesai selesai melakukan peningkatannya  pdahal sdh versi terbaru     ,-1
knp sih sama ini aplikasi sering banget log out sendiri giliran mau masuk lagi ribet banget gangguan lah masalah lah  cape,-1
aplikasi kok isinya errooorrr teruusss dari taun kapan gk ada maintenance  ada juga gk tambah baik malah tambah gk bisa dibuka   mana kalo matok biaya naik gk ada info sama sekali  naik gk seberapa sih tp kan informasi nya harusnya tetap ada laaahhh   sembarangn bener dah klo naikin biaya,-1
aplikasi tidak membantu buruk pelayanannya setiap hari naik terus pembayaran  setia buat laporan tidak bisa eror harus telfun   habiskan pulsa memang hebat indihome,-1
terlalu lama loading diawal   seringnya aplikasi tidak kebuka,-1
tolong aplikasinya di perbaiki lagi setiap mau buka aplikasi loadingnya lama padahal jaringan bagus,-1
ini mau masuk tidak bisa perhari ini  masih dalam perbaikan  harusnya perbaikan di hari libur     ini jam kerja    kl trouble internet saya komplain pake apa   ,-1
mau reset password ga bisa  setelah masukan kode unik dari email pas klik buttonnya tertulis alert periksa konektivitas terus   padahal internet indihome saya lancar jaya   mohon segera diperbaiki,-1
maaf saya mau komentar untuk jaringannya  akhir akhir ini jaringannya jelek banget lemot padahal udah update kecepatan dan tiap bulan tagihan makin gede padahal paketnya itu itu aja  wifi sering eror  ditelponin sales mulu diminta pilih ini itu tapi jaringan gak dibenerin  kadang emosi sendiri  lagi kerja buru buru tapi jaringan gak bisa diajak kerjasama  dan juga buka aplikasi myindihome daritadi gak bisa  ini saya mau bayar tagihan gimana kalau gabisa masuk  ribet banget bikin sebel  jelek bgt,-1
wifi dan aplikasi pun selalu lemot,-1
upgrade an bapuk   sontoloyo     mau masuk pasword dibilang salah    kirim lupa password dijawab  kesalahan jaringan   periksa konektivitas anda      woooyy telkomsel seharusnya bukan kelas teri lagi aplikasinya    bikin malu negara aja,-1
layanan di aplikasinya buruk  saya tidak bisa melakukan pembayaran di aplikasi menggunakan debit ataupun linkaja,-1
tidak bisa membantu secara jeseluruhan  hanya berfungsi sebagai cek tagihan saja dan cek id member  untuk fitur komplain melalui aplikasi tidak ada  ada sosmed customer care ga berguna ga ada respon 1 minggu sdh  chat sy tidak ada respon  harus bgt call   baru ada tindak lanjut menangani masalah  gunanya apa aplikasi kalo hanya sebagai cek tagihan dan id pelanggan,-1
masa mau melakukan pembayaran ga bsa sh  di upgrade makin aneh aj  biar kelewat biar ada denda  blm jam     udh ga ada koneksi internet,-1
setelah di update logout sendiri  mau masuk tidak pernah bisa  parah nih   ,-1
lumayan membantu  di update malah error ngk bisa masuk,-1
saya tidak dpt login di aplikasi indihome sudah beberapa hari di coba,-1
aplikasinya sering eror  kalau dikomplain cuma balasannya minta maaf tp pelayanan tidak ditingkatkan    ,-1
login slalu gagal  reset pswd gak bisa  masukin kode sms verifikasi slalu gak bisa    aneh  ,-1
kepada pihak indihome  saya sudah update aplikasi  tapi saat masuk tidak bisa  sudah dapat sms konfirmasi kode  masih juga tidak bisa  bagaimana ini   ,-1
apaan sih tiba² logout udah kita gabisa masuk maaf layanann kami sedang di perbaiki telek,-1
oe pihak indihome update terus tp performa aplikasi nya gk da peningkatan saya tidak bisa akses pemakain kuota saya aplikasi bufering terus  seakan percuma ada apk nya   gak usah balas komen ini kalau jawabanya hanya kata2 formal gak ngaruh   makasih,-1
tolong dong aplikasinya yang serius  tiap buka mau bayar setoran suka nyuruh perbaruhi terus   ,-1
aku kesulitan pilih tgl pemasangan  masalahnya tgl tak muncul  tolong perbaiki lagi aplikasi ini,-1
tiap masuk aplikasi indihome selalu susah    n muncul kata kata sedang perbaikan jaringan    apakah tiap masuk aplikasi indihome harus selalu perbaikan       ,-1
knp setiap bulan pajaknya naik yg tadinya cuma bayar   pas ini hampir bayar   udah gitu jaringan lelet lagi katanya gk bakal lelet kalau udah  bps nyatanya lelet kali pun udah  bps kalo gk bisa stabilkan jaringan bilang biar gk masang wi fi kami juga lh yg rugi kelen untung  dan katanya layanannya  am ada pas kami lapor kalo sandi akun wi fi lupa gk ada respon sama sekali dari pihak indihome kek gitu dibilang  am layanannya kalo gk bisa layankan  am bilang jangan bilang gitu dong,-1
perhatikan aplikasinya dulu dong  masa setiap masuk app loadingnya lama  hrs daftar ulang  setelah dftr tetap tidak jadi  malah muncul notif  sedang ada peningkatan layanan  masih eror ,-1
error terus pas verifikasi login  jadi gak bisa masuk,-1
aplikasi apaan ini mau mengadukan keluhan indihome udah di download tapi gak bisa kebuka udah di coba ulang ulang tetap aja gak bisa kebuka,-1
aplikasi ini sy tidak suka  seperti rumah tidak berpenghuni     tak terawat  berat  ngesoooot  loading berhari²  wkwk  sistem ga jalan  tgl   sudah isolir  ee sudah byr tgl   masih isolir juga wkwkwk     gooodd,-1
sangat lama sekali ketika mau masuk myindihome  alhasil kepental terus belum bisa masuk ,-1
aplikasi sering error giliran tagihan nongol terus,-1
selama pakai indihome aman2 aja   ya cma kurangnya kalo tiap kali update pasti harus registrasi ulang  trus ditawarin wifi seemless yg jaringannya bisa dipake ke sluruh indonesia  katanya  tanpa harus isi kuota  tpi pas dicba ga bisa  tiap bulan selalu nambah pembayarannya tapi gabisa dipke diluar rmah ,-1
tolong dong kak pasang tihang   tower kayak gitu lah  karna ga ada tihang atau apa itu saya gatau  saya ga bisa pasng wifi indihome  kalao saya bisa pasang wifi sayaubah rate nya jadi bintang 5   alamat saya di   jl  bunter   dsa  cihanjuang  kec  cimanggung  kabupaten sumedang  jawa barat  ,-1
saya mesan waifi indihome ny tapi tidak kunjung datang  mungkin pelayanan buat pemasangan waifi indihome sangat buruk atau mungkin tidak membutuhkan pelanggan baru,-1
proses pengecekan ketersediaan jaringan wifi sangat lamban  nomor cs juga di hubungi namun dibalas sangat lama,-1
kok saya tidak bisa buka aplikasinya ya  terus permintaan lupa ubah pasword pun tidak bisa,-1
aplikasi lalap minta update terus akun keluar terus cemananya yg buat aplikasi ini jaringan pun lalap lelet di perbaiki lagi laa adoooh percuma bayar mahal,-1
aplikasi udh full version ga beta  tapi udh kaya aplikasi bikinan anak sd  terlalu sering loading  lambat  buruk sekali  payah untuk sekelas indihome aplikasi nya seperti ini  ,-1
aplikasi jelek bgt  susah diakses padahal pake jaringan indihome apalagi setelah update bukannya tampilan baru malah beberapa tampilan hilang bukannya mempermudah malah nambah emosi  perusahaan sekelas indihome bikin aplikasi yang jelek ky gini tolong diperbaiki,-1
lumayan membantu untuk cek tagihan atau promo dari indihome hanya saja akan lebih bagus jika ditambahkan fitur untuk meremot modemnya supaya bisa mengatur modemnya dari aplikasi  segera dikembangkan ya,-1
perbaiki lagi apk myindihome ini  tiap buka apk nya berat bngt loading lama dan sering sskali jumlah tagihannya gak muncul tiap mau cek tagihan bulanan ,-1
setelah diupdate status pembayaran dan jumlah kuota penggunaan hilang  malah muncul peduli lindungi gak nyambung  bagusan sebelum diupdate ,-1
ini aplikasi diupdate kok informasi penting jadi hilang kayak jumlah tagihan dan pemakaian kuota  malahan banyakan iklan dan penawaran  jadi kesel buka aplikasinya  a  ,-1
percuma download  gak bisa liat kuota fup ngapain ada aplikasi kalo informasi fup gak ditampilkan kalo mau ningkatin penjualan gk gitu juga kali caranya aplikasi gk guna,-1
aplikasi lelet untuk laporan gangguan saja dibuat ruwet loading terus,-1
kenapa setelah upgrade malah tidak ada informasi mengenai fup nya  mohon bantuan,-1
update skrng  gimana cara melihat penggunaan datanya   giliran penagihan gesit  sinyal masih luplep  terus ditambah benefit game  pas di tukerin voucher nya  anda tidak memiliki paket internet gamers  terus itu benefit game buat apa ,-1
ini kok saya sambungkan ke wifi yg baru di pasang malah gak bisa,-1
loding terus aplikasinya   udah gitu point di semua akun hilang semua  aplikasi tidak efisien  ,-1
kenapa sudah di update  aplikasi ini ngebug padahal tadi sudah dibayar dan masuk pesan di email  tapi herannya di aplikasi ini ditulis  belum dibayar  maksudnya apa ,-1
saya mau daftar jadi pengguna baru tapi di persulit padahal ada slot odp yg tersedia tapi pas di tanya ke pihak marketing katanya tidak ada  kemudian saya coba tanya ke pihak marketing lain ternyata ada  setelah saya cari infomasi lebih dalam pihak teksini dan pihak marketing yg di awal tidak mau memasang karna saya tidak di dekat jalan padahal jarak jalan ke rumah sekitar     meter saja,-1
setelah di update masuk myindhihome malah semakin sulit  kode sudah dimasukkan masih juga nggak bisa masuk ,-1
percuma lapor gangguan  bisa pilih tanggal sama jam  kalau tidak ada yang datang  menghubungi juga tidak ,-1
pelayanan sangat tidak memuaskan  jaringan internet sering los mhn untuk di perbaiki kembali terumkasih,-1
tidak ada tombol customer service untuk keluhan pelanggan  tidak sprti di aplikasi lain seperti pln mobile yg ada tombol keluhan dan lngsng di respon dan di tindak lanjuti oleh pihak tsb  dan untuk metode pembayaran cuma bisa menggunakan linkaja  tdk ada krja sama dgn pihak lain sehingga keleluasaan untuk pembayaran sedikit susah  mnrut saya aplikasi ini hanya jdi pajangan jika msh trs seperti ini dan tdk ada perubahan dr pihak indihome  maaf jika kata2 saya ada yg kurang pantas  terima kasih,-1
tolong dong aplikasinya lemot banget jaringan saya oke oke aja kok  saya mau ngajuin laporan soalnya wifi nya ada masalah,-1
loading terus kaka  ayo dong perbaiki aplikasinya biar ga loading atau error terus,-1
makin hari makin parah ini aplikasi   delay terus setiap hari dan sering eror  hadeh kacau    pakai hp sebagus apapun malah handphone saya ram  b  kapasitas  b masih aja ini aplikasi sering eror    lambat  dan kadang minta verifikasi ulang  untuk developer tolong perbaiki segera  supaya user nyaman,-1
terlalu sering update apk  update emang bagus tapi klo keseringan bikin males instal,-1
aplikasi kok sering loading  mau login aja masih peningkatan layanan  teruss aja begitu,-1
update malah tdk bisa masuk   mintakode verifikasi via wa setelah di masukkan tetap gak bisa   mohon di perhatikan,-1
susah login dari laptop dan malah sempat diblokir  langganan seamless malah gak bisa digunakan  cuma bermanfaat utk lihat tagihan saja  masih harus banyak perbenahan ,-1
kenapa tagihan sudah di bayar tapi di aplikasi myindihome belum dibayar    mohon kejelasan nya   kalo lewat dari tanggal     pasti kena denda  ,-1
aplikasi nya sudah di update tapi tetap gabisa masuk juga  udah coba berkali kali tetap begitu aja,-1
tambah parah  sudah dibayar status tetap belum dibayar  sudah coba hapus cache logout lalu login ngga berubah statusnya,-1
saya pelanggan lama sejak speedy tembaga paket  bps  sudah ganti router baru jenis fiber optik  mau upgrade kecepatan hanya ada pilihan    bps  lalu giliran pelanggan lain dapat gratis upgrade kecepatan dengan harga yg tidak naik  saya tidak dapat ,-1
koneksi rusak  gak bisa dipakai  rugi bayar tiap bulan  tiap 5 menit sinyal loss hilang selama 1  menit  ketika aku tanya beberapa teman tetangga ternyata masalahya sama  sudah  bulan gini terus gak ada perkembangan ,-1
tambah ngaco ni app  saya udh bayar tagihan lewat ovo berhasil tapi di app ni tulisan nya belum bayar ,-1
percuma layanannya tidak bisa menjangkau wilayah pelosok  tapi ga pelosok si  area saya sebelum dan sesudah sudah ada odp  jarak ga sampe  m  di suruh menunggu untuk perataan jaringan nunggu sampe kapan nunggu ada tetangga 8 orang yang mau ngajuin layanan indihome ya kalian lah yang jadi sales masa saya yang ketok ketok rumah tetangga ngajakin pake layanan indihome  parah banget ya bukan memudahkan masyarakat malah nyusahin masyarakat hha bumn ini lho,-1
indihome sekarang sering banget masalah  dlm 1 bulan sdh 3  error  laporan tp g pernah ada tanggapan yg serius  hanya dijawab via apk tp g ada solusi,-1
aplikasi tidak membantu sama sekali mau cek tagihan loadingnya luar biasa nyesal pakai indihome ndak bermutu,-1
aplikasi tidak bermanfaat  untuk pengaduan saja sangatlah sulit  kecepatan  bps selalu lemot  awalnya bagus  ada aplikasi tidak bisa untuk layanan pengaduan  nyesel downloadnya,-1
ada faslitas aply pembelian paket langganan   tp setelah dicoba gak ada tindak lanjut  gak responsif layananya ,-1
layanan pengaduan di app tidak bisa diakses,-1
selalu nya minta update  selesai di update malah login ulang  susah pulak    aplikasi nya loading terus  cuma muter muter aja  bolak balik login    heran   ,-1
sy sdh mlkukan pembayaran tapi d aplikasi masih blm di bayar  dan sdh verifikasi via telp   katanya sdh terbayar  aplikasi nya sdh terupdate dan sdh log in kmbali tp tetap msh juga mncul blm terbayar,-1
tempat saya dapat bantuan pemasangan wifi dari kominfo tapi tarif perbulan dengan teman sekitar beda sendiri padahal program dan kecepatan sama saya tanya pegawainya katanya tidak tau malah saya suruh tanya ke kominfonya,-1
baru masang main game ringan ping sangat tinggi diatas  s  lebih bagus smartfren klo teathering hotspot    noob bumn cari untung doang  ,-1
parah pelayanannya jelel bgt ga ada solusi sama sekali  jaringannya lemot ga stabil sama sekali percuma bayar mahal mahal yg didapet ga sesuai harapan  aplikasinya juga lemot bgt,-1
kayanya mesti kasih bintang 1 nih  saya sangat kecewa  seandainya bisa up load ft  saya kirimin nih ft layar tv yg sering ga ada sinyalnya ,-1
aku baru tadi bayar tagihan lewat apk indhome dari saldo aku  kok tulisan masih belum bayar tapi saldo atmku malah berkurang  tolong lah indhome klo gni trus harus kuputus wifinya,-1
saya kasih 1 bintang dulu  soalnya baru daftar malah error  alasan peningkatan layanan gimana     ,-1
aplikasinya kok akhir2 ini tidak bisa dibuka ya padahal saya sudah update,-1
terlalu lama loading nya pembaruan aplikasi bkn nya makin baik dan cepat tetapi malah semakin lelet proses loading nya ,-1
saya kasih bintang 1 dulu   kalau voucher saya di kembalikan bakal ku tambah bintangnya   masak penawaran tukar poin   ditukar voucher belanja   sdh tukar pas mau redeem voucher keterangan voucher sdh digunakan  pdhl baru saja tukar poin gak jelas banget ,-1
sudah lapor berkali kali bahwa koneksi internetnya putus nyambung putus nyambung seperti lagu aja tidak ada perbaikan sampai sekarang sampai bosan laporan,-1
wifi parah banget   koneksi internet lelet putus nyambung  padahal yang terhubung cuma 5 perangkat android  di rumah saya  serasa ingin beralih ke produk yang lain  ,-1
baru pake  bagus sih tapi sayang lambat loading   edit   baru saja di update tapi malah gak bisa login  katanya malah kesalahan jaringan  sebagai pelanggan saya membutuhkan kenyamanan di aplikasi ini  maaf saya kasih bintang 1 dan auto uninstall,-1
tolong di perbaiki ketika buka aplikasi loading nya lama bgt  padahal sudah menggunakan versi terbaru  sinyal wifi juga ga ada masalah tapi lama bgt buka aplikasi nya  gimana sih ini,-1
pelayanan sangat lambat   sudah 3 hari saya buat pengaduan sampai saat tidak kunjung di perbaiki   ,-1
aplikasi terlalu lambat merespon  padahal sebagai penyedia layanan seharusnya aplikasinya bisa diakses lebih cepat ,-1
indihome cape deh tiap hari kalo mau masuk suruh up date terus selalu banyak kendala nya,-1
apk jelek susah masuk akun  keterangannya peningkatan layanan terus hadeuh ga guna,-1
memasukan anggota di smooa gagal  makin susah  paket berjalan terus  mohon perbaikan  lebih mudah menambahkan anggota dg aplikasi smooa dlu ,-1
internet tidak sesuai spek  tertera   mbps di speed test hanya 7 mbps  parah sekali  aplikasi juga lemot diakses  padahal bayar tidak pernah telat  kalo telat tgl   langsung mati  ndak worth it,-1
aku habis dapat telfon dari indihome kalo ada promo semless     untuk 5 device aku iyain  terus aku lihat aplikasi ada paket penambahan kecepatan dengan tambahan      ini sebelum ppn     saya kira gak masuk sudah hampir  bulan  terus tiba tiba penambahan kecepatan masuk dan penambahan biayanya      sementara semlessnya juga gak masuk   ,-1
saya turunkan bintang karena  hari ini saya gak bisa login di app sejak kemarin hanya ada keterangan sedang peningkatan kualitas     saya mau bayar tagihan,-1
terlalu sering minta pembaruan apalagi kalau kalau jaringan buruk slalu minta login alasan ke amanan,-1
baru di update   tiba tiba akun keluar dan minta masuk  sudah coba masuk karna lupa password sudah dikirim kode nya juga dari indihome  pas masukin data ga bisa masuk karna koneksi jaringan  padahal jaringan sudah di cek aman  tolong segera perbaiki ,-1
setiap kali saya login selalu mengalami sedang meningkatkan layanan layanan  tolong dong ya segera d perbaiki,-1
mau masuk aja susah ke aplikasi nya   ni wifi dan tv sy dr kemarin sampai hr ini sudah  hr tak ada respon padahal sudah lapor gangguan tak ada 1 pun teknisi yg datang   buruk,-1
aplikasinya agak useless  tiap mau apa apa muncul  mohon maaf  kami sedang melakukan peningkatkan layanan   bahkan untuk sekedar ganti foto profil pun muncul kata kata itu  loading juga cukup lama  segera diperbaiki ,-1
pengen daftar indihome  tapi sayang sekali didaerah saya belum ada ,-1
tolong hapuskan verifikasi kode melalui sms atau wa sebab nomer yang sebelum nya terdaftar sudah hilang bersama hp nya  ,-1
ngelapor gangguan lewat aplikasi  ga ada fungsi nya sama sekali  buat apa diadain fitur lapor gangguan kalo ga ada tanggepan sama sekali,-1
lemot sekali  buka fup gak muncul2  posisi android  ,-1
mungkin sementara saya akan memberikan bintang 1  langganan  bps fup habis langsung jatuh ke  bps  mau renew  eh aplikasinya g bisa karna ada notif    dalam proses   padahal pemasangan  ari ini  aneh juga sih sekelas indihome  yg notabenya perusahaan besar   ,-1
saya sudah melakukan pembayaran  namun di aplikasi  keterangan masih belum bayar  mohon jadi perhatian pihak telkom ,-1
sudah 3 hari ini ngadat  jaringan tidak stabil bahkan untuk buka aplikasi ini tidak muncul sempurna  terus tidak bisa masuk menu,-1
gimana sih aplikasi nya yg terbaru   mau liat pembayaran aja susah amat     mending gak usah di update kalo gak membantu,-1
cs engga guna  nanya apa di jawab apa  terus main asal putuskan komplain  orang lain nge komplain keluhan malah di putuskan secara sepihak  aneh betul ini cs indihome  wifi saya lag terus menerus padahal,-1
tolong diperbaiki sistemnya  tiap bikin pengaduan gangguan pasti susah dan lama,-1
pembayaran sudah selesai tapi di aplikasi tidak di update  tetap aja tulisannya belum dibayar,-1
setiap update close akun  login kembali selalu gagal  payah,-1
kok aplikasinya makin hancur   kalau kaya gini ga meningkatkan pelayanan  tapi malah makin ga nyaman  ,-1
internet busuk   susah buat komplen  aplikasi nya ga respon sedang perbaikan udh seminggu ga kelar2  teknisi nya kurang ajar juga  ga rekomen buat pakai internet dr indihome,-1
tolong dong di applikasi ga bisa lapor gangguan malah disuruh reset modem terus mau sampai kapan  saya sudah  hari tidak menggunakan wifi,-1
dagelan    ikut paket smoa   harusnya perpanjang otomatis  gak taunya nyedot pulsa  b  tau aja kalo ada pulsa nganggur bisa aja nyedot nya,-1
saya sudah membayar tagihan namun status nya masih terbaca belum terbayar,-1
sudah aplikasinya lalotttt        apalagi internetnya    tdk pernah full    kayak nya saya mau berhenti berlangganan indihome   tapi sayang belum cukup sethn krna kena finalti    ,-1
di update malah kaga bisa gini sangat mencengangkan,-1
aplikasi tolol gua mau renew speed jd gak bisa2  lain kali klo pembaharuan jd nambah bagus lah bukan nya nambah jelek tolol,-1
apk nya utk susah login  padahal jaringan bagus buka yg lain lancar  tolong masukan dan sarannya   yg sama kendalanya  ,-1
saya sangat kecewa   sudah daftar dan sudah saya cek ulang   tapi saat login dengan nmr yg saya daftarin mlh sandi salah terus   kok aneh  ,-1
saya baru saja sudah melalukan pembayaran untuk bulan ini lewat m banking  tapi status di aplikasi my indihome masih belum terbayar alias masih ada tagihan   mohon pencerahan,-1
dulu mudah untuk ngecek tagihan sebelum n sesudah dibayar ada keterangan udah dibayar tp seringnya update aplikasi malah setelah bayar di cek kyak belum dibayar,-1
aplikasi ini sangat mengecewakan masa saya dimintain bayar duit   rb buat apaan kan saya cuman make wifi pungli ini mah,-1
